url,post,title,isAvailable,isLocked,feiMao,unZip,tid,fid,formhash
https://live.acgyouxi.xyz/thread-442-1-1.html,442,【ADV】巨R公主骑士和女战士：被猪头山贼抓住当RBQ+特典漫画+全CG【全CV】【1.8G】,True,True,,,442,36,33a64def
https://live.acgyouxi.xyz/thread-428-1-1.html,428,【ADV/合集/动态】如月真绫系列~如月真绫的指导（汉化）+如月真绫的诱惑【2.6G】,True,True,,,428,45,33a64def
https://live.acgyouxi.xyz/thread-258-1-1.html,258,【RPG/汉化/动态CG】最终幻想同人：被引导的勇者们 CRYSTAL FANTASY+全CG存档【1.5G】,True,True,,,258,36,33a64def
https://live.acgyouxi.xyz/thread-256-1-1.html,256,【ADV/2D拔作】地味子委员长的独占奴隶养成性活 正式发布版【全CV/新作】【4G】,True,True,,,256,36,33a64def
https://live.acgyouxi.xyz/thread-254-1-1.html,254,【2D同人/合集】国人画师G.M：精品同人作品合集+新春【里】赠品【全步兵】【1.8G】,True,True,,,254,37,33a64def
https://live.acgyouxi.xyz/thread-257-1-1.html,257,【3D互动/合集/全动态】最终幻想同人[艶·欲]SELL OUT 123全系列合集【全CV】【2.9G】,True,True,,,257,36,33a64def
https://live.acgyouxi.xyz/thread-242-1-1.html,242,【欧美SLG/中文/动态CG】房子里的男人 V0.8.9EX 官方中文版+存档+攻略【更新】【3.52G】,True,True,,,242,36,33a64def
https://live.acgyouxi.xyz/thread-243-1-1.html,243,【ADV】[DWARFSOFT] 人妻色晴教团 Ver1.00 DL正式版【群体盛宴】【全CV】【1.3G】,True,True,,,243,36,33a64def
https://live.acgyouxi.xyz/thread-443-1-1.html,443,【3D同人/动态CG】精灵米拉的街头遭遇：第6部 HD高清版【极品丝袜大长腿！】【500M】,True,True,,,443,37,33a64def
https://live.acgyouxi.xyz/thread-446-1-1.html,446,【欧美ADV/汉化/动态CG】[百宝袋]和玛丽一起生活 Life with Mary V0.55汉化版【更新】【PC+安卓】【3G】,True,True,,,446,36,33a64def
https://live.acgyouxi.xyz/thread-441-1-1.html,441,【欧美ARPG/中文/全动态】圣剑战姬OL V1.74 中文版【更新】【PC+安卓版】【1.5G】,True,True,,,441,36,33a64def
https://live.acgyouxi.xyz/thread-253-1-1.html,253,【RPG/汉化】[SSTM] 德露妲的堕落与侵饭 Ver1.00 汉化中文版【西瓜肚】【300M】,True,True,,,253,36,33a64def
https://live.acgyouxi.xyz/thread-249-1-1.html,249,【3D全彩/无修】射雕密传定制 01-02(完)[完整版]  【258MB】,True,True,,,249,37,33a64def
https://live.acgyouxi.xyz/thread-246-1-1.html,246,【欧美RPG/汉化】[繁星]扶她之旅 Futanari Quest Ver1.0 【PC+安卓】【更新/全CV】【1.5G】,True,True,,,246,36,33a64def
https://live.acgyouxi.xyz/thread-261-1-1.html,261,【欧美ADV/汉化/动态CG】吸血鬼之梦·觉醒 VampyreDreams-Awakening V0.35 汉化版【新汉化】【1.6G】,True,True,,,261,36,33a64def
https://live.acgyouxi.xyz/thread-264-1-1.html,264,,True,False,,,,50,33a64def
https://live.acgyouxi.xyz/thread-262-1-1.html,262,【2D全彩】人·妻魔法战士-圣女骑士 【67MB】,True,True,,,262,37,33a64def
https://live.acgyouxi.xyz/thread-245-1-1.html,245,【塔防ACT/汉化/全动态】[巴比伦] 少女防御战 Ver4.0汉化版+全CG包【新汉化】【3.5G】,True,True,,,245,36,33a64def
https://live.acgyouxi.xyz/thread-435-1-1.html,435,【欧美RPG/汉化/动态CG】马尼拉·肖 痴狂的勒索 Blackmail's Obsession Ver0.1.3 汉化版+CG包【更新】【2.2G】,True,True,,,435,36,33a64def
https://live.acgyouxi.xyz/thread-453-1-1.html,453,【3D全彩/无修】DOA短篇合集 11部+CG人物预览【124MB】,True,True,,,453,37,33a64def
https://live.acgyouxi.xyz/thread-440-1-1.html,440,【欧美SLG/中翻/动态CG】亚当和盖亚！Adam and Gaia V2.3更新版+东京MOD替换包【CV】【17G】,True,True,,,440,36,33a64def
https://live.acgyouxi.xyz/thread-436-1-1.html,436,【3D全彩/无修】哥谭悲剧1部2季(完)+2部1季1+外传24篇【287MB】,True,True,,,436,37,33a64def
https://live.acgyouxi.xyz/thread-438-1-1.html,438,【3D全彩/无修】要员护卫+小·偷的故事【55MB】,True,True,,,438,37,33a64def
https://live.acgyouxi.xyz/thread-251-1-1.html,251,【欧美SLG/汉化】[巴比伦]B·T西亚·力量之棒 Hentasia – The Rod of Power V0.85汉化版【更新】【350M】,True,True,,,251,36,33a64def
https://live.acgyouxi.xyz/thread-437-1-1.html,437,【2D全彩/韩漫】岳·母家的刺ji生活1-13【64MB】,True,True,,,437,37,33a64def
https://live.acgyouxi.xyz/thread-433-1-1.html,433,【欧美SLG/汉化/动态CG】背叛-Betrayed Ver0.32 汉化版【更新】【PC+安卓版】【2.1G】,True,True,,,433,36,33a64def
https://live.acgyouxi.xyz/thread-255-1-1.html,255,【RPG/汉化/动态CG】[GORPG]骚年补完计划！完全汉化版+全CG存档+CG包【新汉化】【560M】,True,True,,,255,36,33a64def
https://live.acgyouxi.xyz/thread-250-1-1.html,250,【2D/单行本】甘熟痴妻 + 插图卡【101MB】,True,True,,,250,37,33a64def
https://live.acgyouxi.xyz/thread-252-1-1.html,252,【大型SLG/动态】想圣天使：纵横欲念 正作 Ver1.10+全特典【全程エロ战斗】【3G】,True,True,,,252,36,33a64def
https://live.acgyouxi.xyz/thread-266-1-1.html,266,【ADV/汉化/拔作】我的继妹是能干的エロ声优！ 硬盘汉化版 【新汉化/全CV】【500M】,True,True,,,266,36,33a64def
https://live.acgyouxi.xyz/thread-259-1-1.html,259,【2D全彩/合集】“pinkjoe”作品6本 【256MB】,True,True,,,259,37,33a64def
https://live.acgyouxi.xyz/thread-460-1-1.html,460,【国人自制RPG/中文/动态CG】乐园生活 V0.3 [此木大叔制作] 【更新/CV】【750M】,True,True,,,460,36,33a64def
https://live.acgyouxi.xyz/thread-445-1-1.html,445,【欧美RPG/汉化/动态CG】[大帝国汉化]COERCION-胁迫 汉化版 PC无验证+安卓直装【6G】,True,True,,,445,45,33a64def
https://live.acgyouxi.xyz/thread-260-1-1.html,260,【ADV/合集/炸裂画风】代号109城市 爱丽丝篇+双子篇+高清图包 合集 【新作】【500M】,True,True,,,260,36,33a64def
https://live.acgyouxi.xyz/thread-444-1-1.html,444,【大型SLG/汉化/全动态】Insult Order狂妄喵娘的快堕菜单 完美汉化版【全CV】【5.1G】,True,True,,,444,45,33a64def
https://live.acgyouxi.xyz/thread-276-1-1.html,276,【欧美ADV/汉化】欲望人生 Lust for Life [诚先生个人汉化版]【新汉化】【200M】,True,True,,,276,36,33a64def
https://live.acgyouxi.xyz/thread-271-1-1.html,271,【真3D/全动态】最终幻想同人3D立体游戏：Real Emotion／Zero【超精细画面】【2.98G】,True,True,,,271,36,33a64def
https://live.acgyouxi.xyz/thread-263-1-1.html,263,,True,False,,,,50,33a64def
https://live.acgyouxi.xyz/thread-450-1-1.html,450,,-1,False,,,,,33a64def
https://live.acgyouxi.xyz/thread-451-1-1.html,451,【RPG/汉化】[狗叫社]特務退魔忍·ＨＩＲＡＧＩ 完整汉化版【CV】【400M】,True,True,,,451,36,33a64def
https://live.acgyouxi.xyz/thread-461-1-1.html,461,【3D/欧美ACT/虚幻4】野生-Wild LifeBuild Ver19.02.25 P25美金版【更新】【6.5G】,True,True,,,461,36,33a64def
https://live.acgyouxi.xyz/thread-273-1-1.html,273,【3D互动/全动态】魔物娘世界·2019-Jan-30 Monster Girls【新作】【超赞】【1.6G】,True,True,,,273,36,33a64def
https://live.acgyouxi.xyz/thread-447-1-1.html,447,【欧美SLG/动态CG】我心归处-WhereTheHeartIs EP1-10章 作弊版+攻略【更新】【1.6G】,True,True,,,447,36,33a64def
https://live.acgyouxi.xyz/thread-272-1-1.html,272,【3D/同人】国内大神-王子自制3D新系列作品第1弹：偶像女精灵【制服丝袜】【2.1G】,True,True,,,272,39,33a64def
https://live.acgyouxi.xyz/thread-463-1-1.html,463,【欧美3D同人/全动态】500 Girls 500 女孩 1080HD版【硬核科幻/超强画风剧情】【1G】,True,True,,,463,39,33a64def
https://live.acgyouxi.xyz/thread-275-1-1.html,275,【ACT/中文/全3D动态】闪乱神乐·沙滩戏水 中文版+社保补丁/エロ服装/全DLC【全CV】【8.9G】,True,True,,,275,36,33a64def
https://live.acgyouxi.xyz/thread-459-1-1.html,459,【SLG/3D/全动态】兽人帝国的野望·全国征服版！ Ver1.2.1 DL版【全CV】【750M】,True,True,,,459,36,33a64def
https://live.acgyouxi.xyz/thread-464-1-1.html,464,新人CV-小野猫-爸爸爱我一次,True,True,,,464,47,33a64def
https://live.acgyouxi.xyz/thread-422-1-1.html,422,【欧美SLG/汉化/动态CG】超级力量 SuperPowered V0.32.01更新+汉化版【更新】【2.7G】,True,True,,,422,36,33a64def
https://live.acgyouxi.xyz/thread-448-1-1.html,448,【欧美SLG/汉化/动态CG】黑魔法-Dark Magic V0.51 汉化作弊版+CG全开【更新】【1.2G】,True,True,,,448,36,33a64def
https://live.acgyouxi.xyz/thread-457-1-1.html,457,【欧美SLG/汉化/动态CG】水世界-WaterWorld V0.80 汉化作弊版 【PC+安卓】【更新】【1.5G】,True,True,,,457,36,33a64def
https://live.acgyouxi.xyz/thread-449-1-1.html,449,【3D同人/汉化/全动态】Opiumud社 DOA死或生-全系列汉化版合集【1080P】【6.3G】,True,True,,,449,39,33a64def
https://live.acgyouxi.xyz/thread-267-1-1.html,267,【欧美RPG/汉化/动态CG】佐伊的诱惑-Zoe's Temptations Final Ver1.0 汉化完结版【4.9G】（链接已经修正）,True,True,,,267,36,33a64def
https://live.acgyouxi.xyz/thread-452-1-1.html,452,【欧美ADV/汉化/动态CG】爱的指导师 LoveIntructor 汉化版 【PC+安卓】【新汉化】【2.6G】,True,True,,,452,36,33a64def
https://live.acgyouxi.xyz/thread-278-1-1.html,278,【欧美SLG/汉化】摇摆不定的&amp;小妞 Swing &amp; Miss Ver0.29 汉化版 【PC+安卓】【新汉化】【1.9G】,True,True,,,278,36,33a64def
https://live.acgyouxi.xyz/thread-265-1-1.html,265,【RPG/汉化】 [BT协会]逃離-侵胎迷宮  Ver1.0 完整汉化版+超强初始存档【200M】,True,True,,,265,36,33a64def
https://live.acgyouxi.xyz/thread-268-1-1.html,268,【RPG/汉化】黑丝盔甲女骑士-莉莉传说 Lilitales Ver2.03+全CG档【大作汉化】【602M】,True,True,,,268,36,33a64def
https://live.acgyouxi.xyz/thread-454-1-1.html,454,【2D全彩】温泉姐妹和棒球部员参加三·天三夜的接·待合宿【109MB】,True,True,,,454,37,33a64def
https://live.acgyouxi.xyz/thread-269-1-1.html,269,【3D全彩/无修】仕事依赖 01-07+其.他 【212MB】,True,True,,,269,37,33a64def
https://live.acgyouxi.xyz/thread-280-1-1.html,280,【SLG+ADV/汉化/动态CG】母娘乱馆 Ver2.8 最终完整汉化版+存档+攻略【新汉化】【2.4G】,True,True,,,280,36,33a64def
https://live.acgyouxi.xyz/thread-270-1-1.html,270,【RPG/汉化】[GORPG] 大小姐琉璃子的H暑假狂欢 Ver1.10 汉化中文版【580M】,True,True,,,270,36,33a64def
https://live.acgyouxi.xyz/thread-458-1-1.html,458,【3D同人/动态CG】Jared999D极品3D作品：卡伦和布尔干！+福利姬沈娇娇赠品【2.3G】,True,True,,,458,39,33a64def
https://live.acgyouxi.xyz/thread-282-1-1.html,282,【2D全彩/合集】多摩豪11部 2019.02整合 【210MB】,True,True,,,282,37,33a64def
https://live.acgyouxi.xyz/thread-455-1-1.html,455,【2D无修/合集】 童年破坏“龜魚派”+ “熊掌社”作品61本（魔改/恶搞）【411MB】,True,True,,,455,37,33a64def
https://live.acgyouxi.xyz/thread-456-1-1.html,456,【HTML/中翻/合集】BLACK Lilith社H资源查看器！可在线翻译该社所有游戏H事件【12G】,True,True,,,456,36,33a64def
https://live.acgyouxi.xyz/thread-285-1-1.html,285,【2D全彩/无修】[魔人]euphoria 全CG包无修！！！（超赞）【1.2G】,True,True,,,285,37,33a64def
https://live.acgyouxi.xyz/thread-287-1-1.html,287,,True,False,,,,50,33a64def
https://live.acgyouxi.xyz/thread-462-1-1.html,462,【RPG/动态CG】正太勇者斗恶龙~我的欧金金被瞄准了！V2.0【新作】【战斗中H】【550M】,True,True,,,462,36,33a64def
https://live.acgyouxi.xyz/thread-286-1-1.html,286,【珍藏】裤袜星人の宝藏：仔猫20年珍藏~连裤袜极品图库 全收集【终极丝袜控】【700M】,True,True,,,286,37,33a64def
https://live.acgyouxi.xyz/thread-274-1-1.html,274,【3D同人/汉化】Opiumud社：对魔忍同人 第三部 HD完全版-汉化版【新汉化】【1.6G】,True,True,,,274,39,33a64def
https://live.acgyouxi.xyz/thread-480-1-1.html,480,,True,False,,,,50,33a64def
https://live.acgyouxi.xyz/thread-277-1-1.html,277,【国产RPG/中文】青龙剑姬传-V0.91天荒帝众筹作弊版+攻略【PC+安卓双版本】【1.5G】,True,True,,,277,36,33a64def
https://live.acgyouxi.xyz/thread-489-1-1.html,489,【ACT/全动态/中文】蒂亚的炼金工坊 Atelier Tia V0.46 【更新/CV】【1.3G】,True,True,,,489,36,33a64def
https://live.acgyouxi.xyz/thread-288-1-1.html,288,【ARPG/中文】《特攻魔王》！ DL官方繁体中文正式版 【新作】【300M】,True,True,,,288,36,33a64def
https://live.acgyouxi.xyz/thread-478-1-1.html,478,【RPG+SLG/汉化】叶月与生小孩之国！はづみと子作りの国 汉化版【新汉化】【450M】,True,True,,,478,36,33a64def
https://live.acgyouxi.xyz/thread-465-1-1.html,465,CV小野猫-多个短篇合集★含父女，母子，扶她，女学生等,True,True,,,465,47,33a64def
https://live.acgyouxi.xyz/thread-483-1-1.html,483,【2D全彩/合集】DevilHS 9部+杂图【218MB】,True,True,,,483,37,33a64def
https://live.acgyouxi.xyz/thread-487-1-1.html,487,【大型SLG/中文】王国风云2 V2.8.3.2中文版+黑暗世界绅士MOD合集版+作弊+攻略【3.3G】,True,True,,,487,36,33a64def
https://live.acgyouxi.xyz/thread-476-1-1.html,476,【3D同人/究极质量】Metagraphy大师：4K极品艺术3D同人作品全集【超精美/步兵】【2G】,True,True,,,476,37,33a64def
https://live.acgyouxi.xyz/thread-466-1-1.html,466,CV清子-风韵犹存的母亲★儿子下药诱X妈妈【31分钟中文有声读本】,True,True,,,466,47,33a64def
https://live.acgyouxi.xyz/thread-281-1-1.html,281,【2D全彩/无修】现役女大学生+赠品X5 【58MB】,True,True,,,281,37,33a64def
https://live.acgyouxi.xyz/thread-482-1-1.html,482,【3D/同人】国内大神-王子自制3D新系列作品第2弹：白丝护士淑女【制服丝袜】【1.8G】（已补档）,True,True,,,482,39,33a64def
https://live.acgyouxi.xyz/thread-467-1-1.html,467,【2D全彩/无修】秦时明月 2019.02.24整合【483MB】,True,True,,,467,37,33a64def
https://live.acgyouxi.xyz/thread-279-1-1.html,279,【3D/全动态】美丽的秘密4-Secret of Beauty 1080P HD正式版【新作/超精细】【1.3G】,True,True,,,279,39,33a64def
https://live.acgyouxi.xyz/thread-469-1-1.html,469,【2D全彩/无修】AS109 (水叔）14本合集【214MB】,True,True,,,469,37,33a64def
https://live.acgyouxi.xyz/thread-494-1-1.html,494,【欧美RPG/汉化】农民的追求~Peasant’s Quest V1.41 汉化作弊版【PC+安卓版】【2G】,True,True,,,494,36,33a64def
https://live.acgyouxi.xyz/thread-468-1-1.html,468,【3D全彩/无修】“Artist3D - RadiantEld”图集【174MB】,True,True,,,468,37,33a64def
https://live.acgyouxi.xyz/thread-470-1-1.html,470,【3D/汉化】网上看见女友的影片 ある日、ネットで見つけたのは【黑丝裤袜】【360M】,True,False,http://www.fmpan.com/s/zt2vg1j6,解压密码：膝上仔猫m,470,39,33a64def
https://live.acgyouxi.xyz/thread-472-1-1.html,472,,-1,False,,,,,33a64def
https://live.acgyouxi.xyz/thread-284-1-1.html,284,【欧美SLG/汉化】 我的激情奥秘！丰满诱惑之都第三部 My Secret Fever V0.3汉化版【新汉化】【1G】,True,True,,,284,36,33a64def
https://live.acgyouxi.xyz/thread-283-1-1.html,283,【ARPG/中文】异种迷宫和迷乱魔法师：帕秋莉直到变成苗床为止 官方中文版【150M】,True,True,,,283,36,33a64def
https://live.acgyouxi.xyz/thread-471-1-1.html,471,【ACT/全动态】打脸马猴烧酒  Magical Angel Fairy Heart v1.79（付新作预告）【更新/CV】【800M】,True,True,,,471,36,33a64def
https://live.acgyouxi.xyz/thread-473-1-1.html,473,【3D互动/全动态/梅麻吕】[稀有资源]爆浆狂热披萨与御姐外卖员！！【全CV】【1G】,True,True,,,473,36,33a64def
https://live.acgyouxi.xyz/thread-289-1-1.html,289,【3D沙盒/全动态】创造H伴侣！ Virt A Mate V1.15+共享资源包+密钥 捏人佳作【更新/CV】【14G】,True,True,,解压密码和资源包说明文件，详见帖底。,289,36,33a64def
https://live.acgyouxi.xyz/thread-500-1-1.html,500,【ACT/全动态】魔女复仇之夜~魔女は復讐の夜に V0.23D 步兵无修版+汉化文本【500M】,True,True,,,500,36,33a64def
https://live.acgyouxi.xyz/thread-477-1-1.html,477,,-1,False,,,,,33a64def
https://live.acgyouxi.xyz/thread-484-1-1.html,484,【2D漫画/合集】[母·系] “ビフィダス”作品17本【300MB】,True,True,,,484,37,33a64def
https://live.acgyouxi.xyz/thread-485-1-1.html,485,【2D全彩】  [nounanka (あぶぶ)] NPCjianMOD (Skyrim)(完全版)【78MB】,True,True,,,485,37,33a64def
https://live.acgyouxi.xyz/thread-492-1-1.html,492,,-1,False,,,,,33a64def
https://live.acgyouxi.xyz/thread-475-1-1.html,475,【中文RPG/国人自制】多邪女神 V1.08v3 中文步兵版+存档+CG包+攻略【战斗H】【1.1G】,True,True,,,475,36,33a64def
https://live.acgyouxi.xyz/thread-481-1-1.html,481,【SLG大作/全动态】[BaseSon]真·恋姬 梦想~革·命！孙吴的血脉 DL正式版【全CV】【10G】,True,True,,,481,36,33a64def
https://live.acgyouxi.xyz/thread-474-1-1.html,474,【经营SLG/中文】PAPA酒馆 Ver19.2.16 官方中文正式版【5人步兵版】【新作】【750M】,True,True,,,474,36,33a64def
https://live.acgyouxi.xyz/thread-293-1-1.html,293,【3D全彩/无修】圣诞快乐 Merry Christmas【25M】,True,True,,,293,37,33a64def
https://live.acgyouxi.xyz/thread-493-1-1.html,493,【欧美ACT/3D全动态】初音 新妻伴侣 miku H&amp;mate V6EX [大型更新]【CV】【1.6G】,True,True,,,493,36,33a64def
https://live.acgyouxi.xyz/thread-296-1-1.html,296,【ADV】超豪华派对！千金大小姐的碧池计划 DL版+全特典+全CG存档【新作】【1.1G】,True,True,,,296,36,33a64def
https://live.acgyouxi.xyz/thread-479-1-1.html,479,【ADV】背着丈夫像猪宝宝一样被喂养孕育的快活人~·妻！+全社保CG包【NTR】【600M】,True,True,,,479,36,33a64def
https://live.acgyouxi.xyz/thread-486-1-1.html,486,【欧美QSP/汉化/全动态】妈妈的密友 Mother Best Friend  V0.12 非专业技术人员汉化 【更新/英文CV】【5G】,True,False,http://www.fmpan.com/s/nswavu2k,解压密码：bizhi1000,486,36,33a64def
https://live.acgyouxi.xyz/thread-488-1-1.html,488,【欧美SLG/中翻/动态CG】病态的教育~Perverted EducationV0.8【更新/CV】【400M】,True,True,,,488,36,33a64def
https://live.acgyouxi.xyz/thread-300-1-1.html,300,CV晨曦-城堡里的魅魔1-4集★超级可爱罗莉音，非常舒适【约45分钟中文有声台本】,True,True,,,300,47,33a64def
https://live.acgyouxi.xyz/thread-301-1-1.html,301,CV晨曦-Hypnotic Sister会催眠术的姐姐（成品）★强烈推荐，极度舒适【16分钟催眠耳搔】,True,True,,,301,47,33a64def
https://live.acgyouxi.xyz/thread-490-1-1.html,490,【3D同人/全动态】SuMthinDiFrnt丰臀系列：3D精品同人39部合集【1080P/60FPS】【14G】,True,True,,,490,39,33a64def
https://live.acgyouxi.xyz/thread-100-1-1.html,100,【欧美RPG/汉化/动态CG】僵尸生活2：避难所 Ver0.5 汉化版+礼包码【更新】【600M】（礼包码：20190126）,True,False,http://www.fmpan.com/s/wp7kkk3y,解压密码：超能官网,100,36,33a64def
https://live.acgyouxi.xyz/thread-491-1-1.html,491,【欧美SLG/全动态/大帝国汉化】扭曲~The Twist V0.29B 精修汉化版+攻略【1.4G】,True,False,http://www.fmpan.com/s/6phwyoki,解压密码：无,491,36,33a64def
https://live.acgyouxi.xyz/thread-303-1-1.html,303,【欧美ACT/全动态CG】神圣的武装：Divine Arms V1.9最终版+2.0鉴赏版【合集】【400M】,True,False,http://www.fmpan.com/s/jaiicckz,解压密码：mi1025413@zodgame,303,36,33a64def
https://live.acgyouxi.xyz/thread-311-1-1.html,311,【欧美RPG/汉化/动态】[FUTA] 恐怖商店！The Shop of Horrors 完整汉化版【PC+安卓版】【新汉化】【900M】,True,True,,,311,36,33a64def
https://live.acgyouxi.xyz/thread-312-1-1.html,312,【3D同人/动态CG】精灵米拉的街头遭遇 1-5部 HD高清版【极品丝袜大长腿】【1.8G】,True,True,,,312,37,33a64def
https://live.acgyouxi.xyz/thread-496-1-1.html,496,【3D全彩/无修】美丽新世界-叛逆物语【60MB】,True,True,,,496,37,33a64def
https://live.acgyouxi.xyz/thread-310-1-1.html,310,【ADV】丧病的超熟母娘丼~三代家庭中的エロ关系+特典+全CG包【新作/全CV】【500M】,True,True,,,310,36,33a64def
https://live.acgyouxi.xyz/thread-313-1-1.html,313,【国人RPG/中文】金庸群侠传X：绅士无双后宫版 Ver100★我全都要！+作弊指令【新魔改】【925M】,True,True,,,313,36,33a64def
https://live.acgyouxi.xyz/thread-495-1-1.html,495,【3D同人/全动态】大神米粒儿自制3D艾薇：素人娘！摄影O出人妻+写真集【步兵】【7G】,True,True,,,495,39,33a64def
https://live.acgyouxi.xyz/thread-497-1-1.html,497,【2D同人/合集】火影同人合集LINDA Project+ナルラブ1 【62MB】,True,True,,,497,37,33a64def
https://live.acgyouxi.xyz/thread-317-1-1.html,317,【SLG/动态CG】赌徒☆杰西卡~皇家赌场的命运游戏！DL版【全CV】【800M】,True,True,,,317,36,33a64def
https://live.acgyouxi.xyz/thread-498-1-1.html,498,【3D全彩/无修】姬之狩暗杀者的末路篇(完)+东津国的公主篇00-05(完)【102MB】,True,True,,,498,37,33a64def
https://live.acgyouxi.xyz/thread-499-1-1.html,499,【大型ADV/动态CG】邪堕俘虏·音乐大学歌姬发出不堪入耳之音/付CG包【5G】【全CV】,True,True,,,499,36,33a64def
https://live.acgyouxi.xyz/thread-290-1-1.html,290,【ACT大作/中文】校园默示录：Dead or School V5.02 官方中文版+存档【更新】【7.6G】,True,True,,,290,36,33a64def
https://live.acgyouxi.xyz/thread-292-1-1.html,292,,True,False,,,,50,33a64def
https://live.acgyouxi.xyz/thread-291-1-1.html,291,【国产大型RPG/中文】黑暗城与冒险者Ver40.0 更新+攻略说明【丝袜/连裤袜控】【1.3G】,True,True,,,291,36,33a64def
https://live.acgyouxi.xyz/thread-319-1-1.html,319,【ACT/全动态/3D全动态】甜心恶魔猎手~SweetDevilHunter V1.08【更新】【全CV】【1.84G】,True,True,,,319,36,33a64def
https://live.acgyouxi.xyz/thread-318-1-1.html,318,【ACT/汉化/全动态】奥斯丁德的召唤 アスモディウスの召喚 完整汉化版+付CG包【CV】【1G】,True,True,,,318,36,33a64def
https://live.acgyouxi.xyz/thread-103-1-1.html,103,【欧美SLG/经营/动态CG】性感商城：Sox-Arcade The Game V0.17【新作】【350M】,True,False,http://www.fmpan.com/s/vs9smm9k,解压密码：18acgg.com@realtns,103,36,33a64def
https://live.acgyouxi.xyz/thread-325-1-1.html,325,【2D全彩/合集】”ジュースボックス工場“作品6篇（我的英雄学院同人）【150MB】,True,True,,,325,37,33a64def
https://live.acgyouxi.xyz/thread-294-1-1.html,294,【3D全彩/无修】熟~女英雄01-04(完)+短篇-死·亡之屋【64M】,True,True,,,294,37,33a64def
https://live.acgyouxi.xyz/thread-295-1-1.html,295,【欧美HTML/中翻/动态CG】变性牌大战！TF Card Battle.42 可以把对手变成妹子的炉石传说【300M】,True,True,,,295,36,33a64def
https://live.acgyouxi.xyz/thread-322-1-1.html,322,【养成SLG/汉化】蛊惑の幼虫~Butterfly Affection汉化版【希尔薇作者★新作】【250M】,True,True,,,322,36,33a64def
https://live.acgyouxi.xyz/thread-107-1-1.html,107,【欧美ADV/汉化】时尚交际花·莫妮卡的大冒险第二章 FashionBusiness v0.21汉化版【新汉化】【1.2G】,True,False,http://www.fmpan.com/s/8o8flwp3,解压密码：肉包子汉化组官网,107,36,33a64def
https://live.acgyouxi.xyz/thread-299-1-1.html,299,CV霖儿-婶婶★婶婶和侄儿暑假的故事全程粗口极度刺激!【31分钟长篇中文有声台本】,True,True,,,299,47,33a64def
